,P2.MRPS25,P1.MRPS25,S2.MRPS25,S1.MRPS25
366,0.45388272574279703,0.48091879485877753,0.366425618530304,0.38904960756723467
367,0.4541813469861865,0.4810093951791791,0.36640497192630495,0.3891516952568533
368,0.45447945129518513,0.48110177854136665,0.3663850373366839,0.3892546117816349
369,0.45477698476595946,0.4811960221869853,0.36636576973036633,0.3893582986386931
370,0.4550739019968909,0.48129217889642995,0.3663471327063021,0.38946270104214925
371,0.45537015775717626,0.4813903001008638,0.3663290876385894,0.38956776454302333
372,0.4556657070791017,0.4814904358562806,0.36631159379066597,0.38967343519217734
373,0.4559605053488044,0.4815926348181455,0.3662946084338499,0.3897796597026063
374,0.456254508395301,0.4816969442165629,0.366278086969949,0.3898863856106597
375,0.4565476725775728,0.48180340983192455,0.36626198305765273,0.38999356143577874
376,0.4568399548695048,0.48191207597099744,0.3662462487424093,0.39010113683834213
377,0.4571313129424933,0.4820229854434133,0.36623083458948646,0.39020906277522
378,0.45742170524554204,0.48213617953853194,0.3662156898199057,0.39031729165264034
379,0.45771109108268604,0.4822516980026504,0.3662007624489377,0.39042577747598456
380,0.4579994306875883,0.48236957901654365,0.36618599942683583,0.39053447599613966
381,0.4582866852951726,0.48248985917332105,0.3661713467814879,0.39064334485203867
382,0.458572817210166,0.4826125734565953,0.3661567497626561,0.3907523437090432
383,0.4588577898724379,0.48273775521896406,0.3661421529874766,0.3908614343928254
384,0.4591415679190366,0.48286543616081073,0.36612750058688615,0.3909705810184267
385,0.4594241172428376,0.4829956463094408,0.3661127363526441,0.3910797501141821
386,0.4597054050477302,0.4831284139985722,0.36609780388461466,0.39118891074021656
387,0.4599853999002825,0.48326376584820907,0.3660826467379772,0.39129803460123197
388,0.46026407177783835,0.4834017267449308,0.3660672085700322,0.39140709615332625
389,0.46054139211301176,0.48354231982263834,0.366051433286273,0.39151607270459626
390,0.4608173338345585,0.48368556644380395,0.36603526518539453,0.39162494450930185
391,0.4610918714046127,0.4838314861812755,0.3660186491029161,0.3917336948553777
392,0.4613649808522948,0.48398009680069687,0.3660015305530961,0.3918423101451071
393,0.4616366398037018,0.48413141424360473,0.36598385586882465,0.3919507799687852
394,0.46190682750830686,0.48428545261127404,0.3659655723391828,0.3920590971712194
395,0.46217552486180297,0.48444222414938437,0.3659466283443643,0.39216725791093676
396,0.462442714425438,0.48460173923358774,0.3659269734876637,0.39227526171198435
397,0.46270838044189455,0.484764006356059,0.3659065587242395,0.3923831115082306
398,0.4629725088477815,0.48492903211311744,0.3658853364863722,0.39249081368009314
399,0.4632350872828083,0.4850968211940083,0.36586326080494336,0.39259837808364223
400,0.46349610509572486,0.485267376370939,0.3658402874268725,0.3927058180720423
401,0.46375555334711227,0.48544069849046284,0.3658163739282592,0.39281315050931936
402,0.46401342480912255,0.485616786466311,0.3657914798229857,0.3929203957764568
403,0.4642697139622646,0.48579563727376823,0.3657655666665493,0.39302757776984376
404,0.4645244169893449,0.4859772459456936,0.3657385981549042,0.39313472389211473
405,0.4647775317666709,0.48616160557028515,0.3657105402181043,0.3932418650354431
406,0.46502900828287436,0.48634866317360287,0.36568133235808964,0.3933489944144617
407,0.4652789177856416,0.4865384762982896,0.365650980617677,0.3934562108419088
408,0.46552723636283744,0.4867310018698092,0.36561944822932113,0.3935635301392202
409,0.46577396832365414,0.4869262250675542,0.36558671073832305,0.39367099669006905
410,0.4660191195563094,0.48712412911249797,0.36555274629046786,0.39377865814520246
411,0.46626269750438926,0.4873246952767718,0.3655175356901602,0.39388656536192024
412,0.46650471114118397,0.4875279028955331,0.3654810624522148,0.393994772336776
413,0.46674520167538924,0.48773371153608613,0.36544333763208087,0.3941033678563273
414,0.4669841539223583,0.4879421161017909,0.36540434851484993,0.3942123827132944
415,0.46722158034151234,0.48815308682809616,0.3653640645839165,0.3943218802350076
416,0.46745753312732774,0.48836663997638474,0.36532251953717404,0.3944319700120599
417,0.46769200593806176,0.48858273031221017,0.3652796894826584,0.3945427024139992
418,0.46792500455742686,0.4888012982185905,0.36523556075727964,0.39465412568117214
419,0.4681565483887965,0.48902231032849647,0.36519013739721123,0.39476631406212037
420,0.4683866581330426,0.48924573152386497,0.36514342634747854,0.3948793442176645
421,0.4686153557524969,0.4894715249722873,0.3650954374567912,0.39499329510500103
422,0.4688426644340915,0.48969965216648076,0.3650461834657846,0.3951082478573768
423,0.4690686085517679,0.4899300729665496,0.36499567998872673,0.3952242856596132
424,0.4692932136282385,0.4901627456450327,0.3649439454887669,0.3953414936197541
425,0.46951650629618175,0.4903976269347254,0.36489100124681106,0.39545995863711847
426,0.4697385142589423,0.49063467207925243,0.36483689263912494,0.39557977124982696
427,0.46995925349365514,0.4908738073677418,0.36478159952487343,0.39570101232884736
428,0.4701787674704749,0.4911150148776074,0.364725181042414,0.3958237812924459
429,0.4703970867928091,0.491358245559691,0.364667669300762,0.39594817079539596
430,0.4706142429787423,0.4916034491152217,0.36460909900046645,0.39607427458374905
431,0.47083026841983766,0.4918505740587625,0.36454950736688546,0.39620218734712964
432,0.47104524590952834,0.4920996173533377,0.364488924164209,0.3963320362940707
433,0.4712591309581751,0.4923504607279815,0.3644273694186466,0.3964638539572934
434,0.4714719942592349,0.4926030704996914,0.3643649209415255,0.39659777433782184
435,0.47168387143772805,0.49285739134578793,0.36430162504285896,0.3967338944179266
436,0.47189479882092666,0.4931133671372739,0.36423753015553795,0.39687231139505
437,0.47210481339718813,0.493370941015647,0.3641726867388756,0.39701312252871285
438,0.47231395277483423,0.49363005547148225,0.3641071471781943,0.3971564249875235
439,0.4725222551410754,0.49389065242461844,0.36404096568070526,0.39730231569654434
440,0.4727297592209745,0.4941526733057872,0.36397419816793947,0.3974508911852605
441,0.4729365042364382,0.49441605913950376,0.3639069021649943,0.39760224743639266
442,0.4731425298652282,0.49468075062803657,0.36383913668686757,0.3977564797357893
443,0.47334787619997276,0.49494668823626337,0.36377096212215637,0.39791368252362574
444,0.47355258370716247,0.49521381227721567,0.36370244011440317,0.3980739492471322
445,0.4737566931861079,0.4954820629981071,0.3636336334413755,0.3982373722150665
446,0.4739602457278409,0.4957513806666339,0.36356460589257095,0.3984040424541384
447,0.4741632826739335,0.496021705657335,0.3634954221452392,0.39857404956758696
448,0.4743658455752117,0.49629297853779103,0.3634261476392186,0.39874748159610446
449,0.47456797615034285,0.4965651401544405,0.3633568484508817,0.39892442488129415
450,0.47476971624426895,0.4968381317177887,0.3632875911664912,0.3991049639318393
451,0.4749711077864673,0.4971118948867831,0.363218442755261,0.39928918129255847
452,0.4751721977059913,0.49738636292957017,0.3631494446661451,0.3994771519638348
453,0.4753730186682441,0.49766147924751913,0.3630807075332192,0.39966897988264843
454,0.4755736177663806,0.4979371954538159,0.3630122773829908,0.3998647186090937
455,0.47577403685364883,0.4982134557159425,0.36294422138512655,0.4000644416659073
456,0.47597431766009257,0.49849020504984076,0.36287660644338515,0.40026821999540363
457,0.47617450174943776,0.4987673938553673,0.3628095486425177,0.40047612184937825
458,0.4763746111987191,0.49904494089286533,0.3627430410884097,0.40068817993938416
459,0.4765747078784305,0.49932282013442253,0.36267717904826935,0.40090449210048185
460,0.4767747893573931,0.49960094193666826,0.3626119777680544,0.40112506813650545
461,0.47697490574266677,0.4998792694140414,0.36254751420949427,0.40134999539975424
462,0.4771751288430337,0.5001577781192414,0.362483886100806,0.4015793422066621
463,0.4773754977512042,0.5004364204693259,0.36242115492371757,0.40181315800507694
464,0.47757605108162554,0.5007151502449179,0.36235938099842113,0.402051488887574
465,0.4777768269232001,0.5009939226376655,0.36229862338013175,0.40229437751262276
466,0.4779778627918903,0.5012726942938447,0.36223893975934823,0.40254186303035605
467,0.4781792010359213,0.5015514491302312,0.3621804022283447,0.402793991918349
468,0.47838085438617794,0.501830115403988,0.36212305909204606,0.40305079826469786
469,0.47858287831938046,0.5021086628922957,0.36206695468570216,0.40331229726668394
470,0.47878530751793125,0.5023870545475665,0.3620121404799744,0.40357851353683755
471,0.4789881758639617,0.5026652549478912,0.36195866614891536,0.4038494678799145
472,0.47919151639201807,0.5029432303155204,0.36190657949697974,0.4041251772480817
473,0.4793953612420724,0.5032209485308082,0.3618559263909229,0.4044056547010513
474,0.47959974161293967,0.5034983791415758,0.3618067506967115,0.404690909371202
475,0.4798046877161891,0.5037754933678609,0.3617590942215504,0.40498094643371324
476,0.4800102287306411,0.5040522641020417,0.3617129966611221,0.40527576708173435
477,0.480216392757549,0.5043286659043337,0.361668495552117,0.4055753685066098
478,0.48042320677656625,0.5046046749936769,0.36162562623012307,0.40587974388317294
479,0.48063069660260793,0.5048802692340492,0.36158442179292855,0.4061888823601198
480,0.48083888684371506,0.5051554281162499,0.36154491306927594,0.40650276905546645
481,0.4810478008600374,0.5054301327352235,0.3615071285930948,0.40682138505709203
482,0.48125746072405134,0.5057043657629994,0.36147109458322496,0.4071447074283622
483,0.4814678871821331,0.5059781114173479,0.3614368349286286,0.4074727092188246
484,0.4816790996176069,0.50625135542626,0.36140437117907714,0.4078053594799628
485,0.4818911160153942,0.5065240849883805,0.36137372254128225,0.4081426232859889
486,0.48210395292838515,0.5067962887295314,0.36134490588043194,0.40848446175965164
487,0.48231762544565654,0.5070679566554844,0.3613179357270729,0.4088308321030312
488,0.4825321471626611,0.5073390801011459,0.3612928242892743,0.40918168763328416
489,0.48274753015350863,0.5076096516763395,0.3612695814699895,0.4095369778233009
490,0.48296378494546116,0.5078796652083752,0.36124821488952247,0.40989664834722705
491,0.48318092049575884,0.5081491156816146,0.36122872991299343,0.41026064113079963
492,0.4833989441708922,0.5084179991742414,0.36121112968268526,0.4106288944064368
493,0.48361786172843313,0.5086863127924699,0.36119541515514125,0.41100134277302086
494,0.48383767730152955,0.5089540546024187,0.36118158514287324,0.41137791726030065
495,0.48405839338616696,0.5092212235598979,0.3611696363605287,0.4117585453978387
496,0.48428001083129285,0.5094878194383562,0.361159563475354,0.41214315128841783
497,0.4845025288318929,0.509753842755248,0.361151359161783,0.41253165568581796
498,0.4847259449251033,0.510019294697078,0.3611450141599684,0.4129239760768647
499,0.4849502549894333,0.5102841770433942,0.3611405173380654,0.41332002676764545
500,0.4851754532471643,0.5105484920899958,0.3611378557580699,0.41371971897378235
501,0.4854015322699874,0.5108122425716287,0.3611370147450018,0.4141229609146402
502,0.48562848298792377,0.5110754315844445,0.36113797795922287,0.4145296579113476
503,0.485856294701572,0.5113380625084918,0.3611407274716646,0.4149397124884935
504,0.4860849550977086,0.511600138930518,0.3611452438417409,0.41535302447935984
505,0.48631445026826287,0.5118616645673483,0.36115150619771225,0.4157694911345431
506,0.4865447647326725,0.5121226025429085,0.3611594744741501,0.41618896460381305
507,0.486775903234033,0.5123830177867214,0.36116914988853327,0.4166113957299145
508,0.487007823771107,0.5126428879349645,0.3611804986791327,0.4170366535973573
509,0.48724050643682854,0.5129022163346607,0.36119349501810155,0.4174646260900277
510,0.4874739298662621,0.5131610060687494,0.36120811206469294,0.4178951990691816
511,0.4877080712761066,0.5134192598877191,0.3612243220548657,0.41832825649802496
512,0.48794290650735805,0.5136769801434752,0.3612420963915696,0.41876368056834823
513,0.4881784234548899,0.5139341404709014,0.3612614057354549,0.4192013518290066
514,0.4884145855857215,0.5141907717382959,0.36128223828037254,0.4196411494807347
515,0.48865136228266154,0.514446870676254,0.3613045438821399,0.42008295100083237
516,0.48888875174060475,0.5147024818716632,0.36132832483379507,0.42052668236618607
517,0.4891266869400041,0.5149575386388858,0.3613535031302761,0.42097214411974293
518,0.4893651495797812,0.5152120667717032,0.36138006488570773,0.421419242458012
519,0.4896041075576593,0.5154660641547198,0.3614079784237568,0.4218678510229021
520,0.48984352786415286,0.5157195278628928,0.3614372119681025,0.42231784278132023
521,0.49008337665001706,0.5159724541237377,0.3614677337285394,0.42276909016119024
522,0.49032361929568224,0.5162248382834401,0.3614995119853621,0.4232214651873587
523,0.4905642204824947,0.516476674776947,0.3615325151718087,0.4236748396171411
524,0.4908051442655712,0.5167279571021107,0.361566711954351,0.4241290850752607
525,0.49104635414807096,0.5169786777979284,0.36160207131062594,0.42458407318793046
526,0.49128778638901033,0.5172287892668054,0.3616385626048113,0.4250396474610679
527,0.4915294395613385,0.5174783194136298,0.3616761993686253,0.4254957424110795
528,0.491771263511733,0.5177272560241563,0.36171490486125135,0.42595219086430763
529,0.4920132201793758,0.5179755874054559,0.3617546502776028,0.4264088657802132
530,0.4922552713193134,0.5182233008394246,0.36179540745458977,0.42686564074083
531,0.49249737858017034,0.5184703825845699,0.36183714893210206,0.4273223900745416
532,0.4927394837537696,0.5187168059849754,0.3618798033976004,0.4277789602267413
533,0.4929815666888275,0.5189625866107211,0.36192338587210543,0.42823530125023773
534,0.4932235890503786,0.5192076856122672,0.36196787104671657,0.42869123905443696
535,0.49346551269456485,0.5194520852831427,0.36201323450177897,0.429146652205044
536,0.4937072997424606,0.5196957669457462,0.3620594527473861,0.4296014205564085
537,0.49394891265249613,0.5199387109752721,0.36210650325968935,0.43005542535630775
538,0.4941903142912493,0.5201808968268139,0.3621543645129451,0.4305085493466851
539,0.49443146800237786,0.5204223030654759,0.36220301600724475,0.430960676860161
540,0.49467233767346847,0.5206629073993274,0.3622524382918797,0.4314116939121397
541,0.49491288780058434,0.52090268671501,0.362302612984312,0.431861488288348
542,0.49515308355030113,0.52114161711581,0.3623535227847319,0.4323099496276531
543,0.4953928908190273,0.5213796739619903,0.3624051514861964,0.43275696950001413
544,0.49563227628941436,0.5216168319131783,0.3624574839803557,0.43320244147944154
545,0.49587120748367003,0.521853064972589,0.3625105062587881,0.43364626121184313
546,0.49610965281360014,0.5220883465328638,0.36256420540997614,0.43408832647765416
547,0.49634758162721127,0.5223226494232991,0.36261856961196914,0.4345285372491593
548,0.496584964251724,0.5225559459582354,0.36267358812079153,0.4349667957424317
549,0.4968217720328535,0.5227882079863722,0.3627292512546647,0.43540300646382246
550,0.4970579773702279,0.523019406940776,0.3627855503741285,0.4358370762509574
551,0.49729355374883194,0.523249513889346,0.362842477858153,0.4362689143082033
552,0.49752843511917066,0.5234784787662037,0.3628999859334484,0.4366984228183354
553,0.4977625922023984,0.5237062911507993,0.36295810665383266,0.43712549308328724
554,0.4979960471830032,0.5239329211854873,0.3630168350072013,0.4375500752885518
555,0.498228777599914,0.5241583388397131,0.36307616684773103,0.43797208810703014
556,0.49846076216848534,0.5243825139586846,0.3631360988525614,0.4383914526801782
557,0.49869193121446354,0.5246054019358701,0.363196628475197,0.4388080926194267
558,0.498922275633003,0.5248269856911056,0.36325776767343615,0.43922190217120044
559,0.4991518157458192,0.5250472348859749,0.36331950045689415,0.4396328441660248
560,0.49938049129876005,0.5252660805700081,0.36338177680648226,0.44004079983138505
561,0.4996083007932383,0.5254835076821927,0.3634446120446287,0.44044573464837156
562,0.4998352560794905,0.5256995078100043,0.3635080390305951,0.44084759816862457
563,0.500061342947873,0.5259140506841312,0.3635720582861146,0.44124632800147723
564,0.5002865482446527,0.5261271062302249,0.36363667068924005,0.4416418640846633
565,0.500510859837229,0.526338644599936,0.3637018774060872,0.44203414864408874
566,0.5007342665753471,0.5265486361993508,0.3637676798209692,0.44242312614937085
567,0.5009567552742301,0.5267570378351669,0.3638341002844366,0.4428087437610339
568,0.5011783375225817,0.5269638376513874,0.3639011145535695,0.4431909288565359
569,0.5013989852403797,0.5271690020998123,0.3639687316513539,0.4435696549336771
570,0.5016186908253881,0.5273725027619036,0.3640369532167964,0.44394487479934813
571,0.5018374473997521,0.5275743115643166,0.36410578075392985,0.4443165432337341
572,0.5020552487504167,0.5277744007892281,0.36417521555733046,0.44468461692435085
573,0.5022720892666018,0.5279727430814365,0.3642452586375963,0.4450490543974249
574,0.502487963874529,0.5281693114522024,0.36431591064700625,0.44540981594687096
575,0.5027028679696209,0.5283640792798218,0.36438717180557567,0.4457668635611254
576,0.5029167973463885,0.5285570203069259,0.3644590418277244,0.44612016084810124
577,0.5031297481262372,0.5287481086345269,0.3645315198497643,0.44646967295853085
578,0.5033417166834266,0.5289373187128359,0.364604604358415,0.44681536650796827
579,0.5035526995694252,0.5291246253288987,0.36467829312054945,0.44715720949772425
580,0.5037626934359035,0.5293100035911071,0.3647525831143628,0.44749517123500837
581,0.5039716949566196,0.5294934289106555,0.36482747046215885,0.44782922225255206
582,0.5041797007484426,0.529674876980028,0.36490295036493453,0.44815933422798737
583,0.5043867072917759,0.5298543237486146,0.3649790170389411,0.44848547990325155
584,0.504592710850627,0.530031745395566,0.3650556636543904,0.44880763300428855
585,0.5047977073925839,0.530207118300005,0.3651328822764685,0.44912576816131167
586,0.5050016925089507,0.5303804190087353,0.36521066380880784,0.44943986082988935
587,0.5052046613352891,0.5305516242015843,0.3652889979395645,0.44974988721310855
588,0.5054066084726202,0.5307207106545369,0.3653678730902319,0.4500558241850657
589,0.5056075279095248,0.5308876552008238,0.3654472763673202,0.4503576492159268
590,0.5058074129453851,0.5310524346901374,0.3655271935170132,0.4506553402987916
591,0.5060062561149984,0.5312150259461503,0.36560760888291,0.4509488758785854
592,0.5062040491147899,0.5313754057225313,0.3656885053669464,0.4512382347831956
593,0.5064007827308425,0.5315335506576457,0.3657698643935784,0.45152339615705844
594,0.5065964467689568,0.5316894372281451,0.3658516658773048,0.45180433939738973
595,0.5067910299869368,0.5318430417016444,0.3659338881935883,0.4520810440932432
596,0.5069845200293008,0.531994340088702,0.3660165081532302,0.45235348996756714
597,0.5071769033645914,0.5321433080943068,0.3660995009802382,0.4526216568224188
598,0.507368165225459,0.5322899210690925,0.36618284029321796,0.45288552448748054
599,0.5075582895516775,0.5324341539604897,0.3662664980903092,0.4531450727720112
600,0.5077472589362374,0.5325759812640345,0.3663504447376745,0.4534002814203498
601,0.5079350545746524,0.5327153769750483,0.366434648961539,0.45365113007107644
602,0.5081216562176009,0.5328523145409035,0.36651907784377097,0.4538975982199198
603,0.5083070421270115,0.5329867668140913,0.3666036968209796,0.45413966518648824
604,0.5084911890356887,0.5331187060062961,0.3666884696870992,0.4543773100848824
605,0.5086740721105601,0.5332481036436919,0.3667733585994194,0.4546105117982384
606,0.508855664919617,0.5333749305236569,0.3668583235923116,0.45483924895723227
607,0.5090359594460624,0.5334991566731104,0.3669433142472375,0.4550634999225618
608,0.5092149043802894,0.5336207513086623,0.36702829842486345,0.4552832427714102
609,0.5093924684461575,0.5337396827987634,0.36711323180437727,0.4554984552878787
610,0.5095686186664639,0.5338559186280375,0.36719806851161496,0.45570911495736327
611,0.509743320349392,0.5339694253639699,0.36728276114416153,0.4559151989648354
612,0.5099165370787611,0.5340801686261134,0.3673672607993865,0.45611668419697543
613,0.5100882450832884,0.5341881383385532,0.3674515503170489,0.4563135720329722
614,0.5102583735900085,0.534293289412893,0.3675355474365836,0.45650584495827773
615,0.5104269001657066,0.534395569061345,0.36761919916429137,0.45669344803656114
616,0.5105938112150127,0.5344949817454203,0.3677024457080988,0.45687635739135113
617,0.510758994339184,0.5345914109333556,0.3677852014651155,0.45705451861627655
618,0.5109224461888645,0.5346848577972122,0.36786744716452485,0.45722794004095335
619,0.5110841183349586,0.5347752810582348,0.36794912445569805,0.45739659700046287
620,0.5112439607219114,0.5348626383966733,0.3680301738344525,0.45756046469392786
621,0.5114019216900366,0.5349468864512128,0.3681105346924839,0.4577195182177222
622,0.511557948001118,0.535027980822212,0.3681901453686146,0.4578737326014382
623,0.5117119848671681,0.5351058760788054,0.3682689432017297,0.4580230828464444
624,0.5118639759822261,0.535180525769922,0.3683468645852628,0.45816754396686976
625,0.5120138635570697,0.5352518824392504,0.36842384502310377,0.4583070910328383
626,0.5121615719986917,0.5353198515443056,0.3684997780438964,0.45844167443089917
627,0.512307060793042,0.5353844306107229,0.36857464459287825,0.4585712987327552
628,0.512450262306922,0.5354455639773653,0.36864836754394337,0.45869593226523814
629,0.5125911131352241,0.5355032001050913,0.3687208791950785,0.4588155506597371
630,0.512729548592339,0.5355572865599089,0.368792111227493,0.45893012983271164
631,0.512865502761197,0.5356077700504922,0.3688619947663523,0.45903964603801134
632,0.5129988921862343,0.5356545568137115,0.36893041483781563,0.4591440263503495
633,0.5131296986009114,0.5356976469780169,0.3689973807449641,0.45924333060092287
634,0.5132578149349031,0.5357369645991596,0.3690627818423949,0.4593374958812502
635,0.5133831709576755,0.5357724532395092,0.3691265475432418,0.45942650020288306
636,0.513505695457571,0.5358040558213656,0.3691886069768604,0.4595103221479231
637,0.5136253163009018,0.5358317146856706,0.3692488890504032,0.4595889409234474
638,0.5137419604921583,0.535855371654002,0.36930732251016984,0.4596623364156376
639,0.5138555542352236,0.5358749680937489,0.3693638360026552,0.45973048924345006
640,0.5139660229954889,0.5358904449863507,0.36941835813522117,0.45979338081166204
641,0.5140732915627736,0.5359017429984837,0.36947081753632705,0.4598509933631438
642,0.5141772841149576,0.5359088025560633,0.3695211429152562,0.4599033100302058
643,0.5142779242822407,0.5359115639209344,0.3695692631212879,0.45995031488488164
644,0.5143751352119561,0.5359099672701045,0.36961510720226154,0.4599919929880143
645,0.5144688396338625,0.5359039527773798,0.36965860446249565,0.46002833043701813
646,0.5145589599258586,0.535893460697251,0.36969968452002133,0.46005931441220116
647,0.5146454181800619,0.5358784314508769,0.36973827736310216,0.4600849332215393
648,0.5147281362692069,0.5358588057140061,0.36977431340601485,0.46010517634380116
649,0.5148070359133242,0.5358345245066746,0.3698077235440702,0.46012003446993255
650,0.5148820387466699,0.5358055292845159,0.36983843920786236,0.46012949954261945
651,0.5149530663848814,0.535771762031513,0.36986639241673447,0.46013356479395506
652,0.5150200157074636,0.5357331792335565,0.36989152822389737,0.4601322495660274
653,0.5150827846084051,0.5356896704687724,0.3699137965880689,0.46012551586181444
654,0.5151413451153547,0.5356412241594336,0.3699331015541116,0.4601133732005214
655,0.5151956190107833,0.5355877852169039,0.3699493782588609,0.4600958204160323
656,0.5152455284033116,0.5355292995828148,0.3699625626787393,0.46007285780596413
657,0.5152909769577535,0.5354656687221079,0.36997254805823365,0.46004446237253843
658,0.5153318876600125,0.5353968566416173,0.3699793121995263,0.460010632174359
659,0.5153682024586858,0.5353228407892829,0.369982793613456,0.4599714020202964
660,0.5153997956383224,0.5352435375371942,0.36998288225579745,0.4599267447587327
661,0.5154266595904966,0.5351589274836741,0.3699795803710283,0.45987671673809033
662,0.5154486950742194,0.5350689671543255,0.3699728118701687,0.4598213072794655
663,0.515465827909415,0.5349736116732497,0.36996251934449975,0.4597605270676616
664,0.5154779847455875,0.5348728179372311,0.36994864654828513,0.45969438836999604
665,0.5154850931294003,0.5347665447071579,0.36993113844058334,0.4596229050435454
666,0.5154870815726659,0.5346547526982477,0.3699099412263122,0.45954609254037043
667,0.5154838511181702,0.5345373989683818,0.3698850222244883,0.4594639773290263
668,0.5154753544312382,0.5344144344186564,0.36985628896774814,0.45937654380378495
669,0.5154615275846602,0.5342858468201759,0.369823716657848,0.45928383987776916
670,0.5154423034204774,0.5341516054298944,0.36978725688530534,0.45918588731652776
671,0.5154176160808338,0.534011681890982,0.3697468626996515,0.4590827094926203
672,0.5153874010780857,0.5338660503117254,0.3697024886463327,0.45897433137949134
673,0.5153515953654562,0.5337146873421024,0.36965409080298767,0.45886077954376653
674,0.5153101374082432,0.5335575722478823,0.36960162681509484,0.458742082136032
675,0.5152629672555779,0.5333946869821011,0.36954505593098214,0.45861826888016344
676,0.5152100266127259,0.5332260162537692,0.3694843390361831,0.45848937106126864
677,0.5151512589139161,0.5330515475936687,0.3694194386871226,0.45835542151231157
678,0.5150866093956724,0.5328712714171058,0.3693503191441071,0.4582164545994793
679,0.5150160251706146,0.5326851810834846,0.3692769464035928,0.45807250620635936
680,0.5149394553016894,0.5324932729525746,0.36919928822969716,0.4579236137169872
681,0.5148568508767756,0.5322955464373474,0.3691173141849159,0.4577698159978265
682,0.5147681650836039,0.5320920040532641,0.3690309956600021,0.4576111533787405
683,0.5146733532849195,0.5318826514638968,0.36894030590295873,0.45744766763301054
684,0.5145723730938027,0.5316674975227758,0.3688452200470904,0.4572794019564559
685,0.5144651844490559,0.5314465543113545,0.3687457151380577,0.45710640094570454
686,0.5143517496905502,0.5312198371729925,0.3686417701598685,0.45692871057566353
687,0.5142320336344183,0.5309873647428598,0.3685333660597404,0.4567463781762315
688,0.514106003647965,0.5307491589736719,0.3684204857717616,0.4565594524082937
689,0.513973629724161,0.5305052451571695,0.36830311423927337,0.45636798323903655
690,0.5138348845555675,0.5302556519412593,0.36818123843589423,0.4561720219166127
691,0.5136897436075367,0.530000411342746,0.3680548473851034,0.4559716209441858
692,0.5135381851905182,0.5297395587555784,0.36792393217829533,0.4557668340533791
693,0.5133801905312915,0.5294731329545521,0.3677884859912163,0.45555771617714685
694,0.5132157438429386,0.5292011760944021,0.36764850409869226,0.4553443234220872
695,0.5130448323933572,0.5289237337042401,0.3675039838875534,0.4551267130402046
696,0.5128674465721115,0.5286408546772827,0.36735492486765975,0.4549049434001342
697,0.5126835799554057,0.5283525912558356,0.3672013286809348,0.45467907395782936
698,0.5124932293689608,0.528058999011492,0.3670431991083079,0.45444916522671513
699,0.5122963949485686,0.5277601368205247,0.3668805420744707,0.4542152787473031
700,0.5120930801980901,0.5274560668344441,0.3667133656503536,0.45397747705626457
701,0.5118832920446629,0.527146854445711,0.36654168005322685,0.4537358236549503
702,0.5116670408908756,0.5268325682485934,0.36636549764433485,0.4534903829773483
703,0.5114443406636701,0.5265132799951694,0.3661848329239754,0.45324122035746306
704,0.5112152088597217,0.5261890645464813,0.36599970252393715,0.4529884019961038
705,0.5109796665870577,0.5258599998188536,0.3658101251972124,0.45273199492706057
706,0.5107377386026648,0.5255261667253992,0.36561612130921134,0.45247206698265297
707,0.5104894794230633,0.5251876806798998,0.3654177307375354,0.45220870322845064
708,0.5102348931021663,0.5248445943828312,0.36521496076030335,0.45194195524265973
709,0.5099740156732657,0.524496997517615,0.36500783854510455,0.4516718931330434
710,0.5097068869141014,0.5241449824709146,0.3647963932793241,0.45139858765505664
711,0.5094335503614723,0.5237886442514349,0.3645806561424541,0.4511221101743434
712,0.5091540533204083,0.5234280804041692,0.3643606602752395,0.45084253262846263
713,0.5088684632257153,0.523063420662028,0.36413648040143703,0.45055990865132284
714,0.508576819924462,0.5226947794409056,0.36390810064753254,0.45027431704071635
715,0.508279182129161,0.5223222191358435,0.3636755778211156,0.4499858434142985
716,0.5079756261858563,0.5219458375005663,0.36343892892178564,0.44969454702898
717,0.5076662041955641,0.5215657148700168,0.36319821239654393,0.44940047388719384
718,0.5073509876329723,0.5211820027493874,0.3629534788129224,0.449103742575175
719,0.5070300501656086,0.5207948138272378,0.36270477396863354,0.4488044273516298
720,0.5067034691009952,0.5204042625048289,0.36245214527935266,0.4485026027133755
721,0.5063713253398937,0.5200104647748022,0.3621956417194153,0.44819834334739544
722,0.5060337033226602,0.5196135380965713,0.36193531375956123,0.44789172408210404
723,0.5056906909686478,0.5192136012686016,0.36167121330180096,0.4475828198378332
724,0.5053423796086147,0.5188107742977571,0.3614033936114922,0.44727170557655926
725,0.5049888639101218,0.518405178265911,0.3611319092467252,0.4469584562508965
726,0.5046302249422003,0.5179969232972761,0.360856843744192,0.4466431680673821
727,0.5042665449357298,0.5175861431221084,0.36057820798501794,0.44632585051024815
728,0.5038979649118598,0.5171729611461346,0.3602960823166541,0.44600662762043497
729,0.503524591689418,0.5167575012878564,0.3600105257870392,0.44568557367758327
730,0.5031465349516683,0.5163398878343047,0.35972159836909845,0.4453627627151435
731,0.5027639071291016,0.5159202452953678,0.35942936087706867,0.4450382684653555
732,0.5023768564874515,0.5154986700021769,0.3591338748812198,0.4447121643039245
733,0.5019854243718082,0.5150752666269801,0.3588352053661316,0.44438451175708654
734,0.5015897801925904,0.5146502085741992,0.35853341219531004,0.4440553956437007
735,0.5011900460393465,0.5142236193153163,0.3582285586978319,0.4437248878712782
